year,age,edclass,race,sex,population,tmort,trate
2007,62,1,0,0,1990909,24232.625,1217.163818359375
2007,62,3,0,0,767008.9375,4571.3740234375,596.0001220703125
2007,63,0,0,0,2711325,31648,1167.252197265625
2007,63,1,0,0,1985570.5,26745.875,1347.012084960938
2007,63,3,0,0,725754.5,4902.126953125,675.4525146484375
2007,64,0,0,0,2769163,34756,1255.108520507813
2007,64,1,0,0,2031182.625,29250.10546875,1440.052978515625
2007,64,3,0,0,737980.3125,5505.89501953125,746.0761108398438
2007,65,0,0,0,2445756,33801,1382.026611328125
2007,65,1,0,0,1840372.25,28898.25390625,1570.239624023438
2007,65,3,0,0,605383.75,4902.748046875,809.85791015625
2007,66,0,0,0,2257671,33496,1483.65283203125
2007,66,1,0,0,1715307.5,28763.453125,1676.86865234375
2007,66,3,0,0,542363.625,4732.5458984375,872.5780639648438
2007,67,0,0,0,2191327,34281,1564.39453125
2007,67,1,0,0,1685023.75,29504.12109375,1750.961791992188
2007,67,3,0,0,506303.1875,4776.87939453125,943.4819946289063
2007,68,0,0,0,2068095,35602,1721.487670898438
2007,68,1,0,0,1615029.375,30657.68359375,1898.274047851563
2007,68,3,0,0,453065.6875,4944.31689453125,1091.302490234375
2007,69,0,0,0,2007386,37811,1883.593872070313
2007,69,1,0,0,1573538,32653.46484375,2075.162109375
2007,69,3,0,0,433848.0625,5157.5341796875,1188.7880859375
2007,70,0,0,0,1860716,38341,2060.55078125
2007,70,1,0,0,1480237.625,32990.4609375,2228.727294921875
2007,70,3,0,0,380478.4375,5350.541015625,1406.2666015625
2007,71,0,0,0,1826784,40687,2227.24755859375
2007,71,1,0,0,1448902.25,35087.5,2421.660888671875
2007,71,3,0,0,377881.8125,5599.4990234375,1481.812255859375
2007,72,0,0,0,1798955,43613,2424.351806640625
2007,72,1,0,0,1437307.125,37605.7578125,2616.40380859375
2007,72,3,0,0,361647.9375,6007.2431640625,1661.074951171875
2007,73,0,0,0,1633722,44334,2713.6806640625
2007,73,1,0,0,1305644.75,38137.578125,2920.9765625
2007,73,3,0,0,328077.125,6196.421875,1888.708862304688
2007,74,0,0,0,1608315,47272,2939.22509765625
2007,74,1,0,0,1287945.25,40648.234375,3156.052978515625
2007,74,3,0,0,320369.6875,6623.76708984375,2067.53857421875
2007,75,0,0,0,1553097,51055,3287.302734375
2007,75,1,0,0,1255610.75,43697.484375,3480.177734375
2007,75,3,0,0,297486.25,7357.51416015625,2473.228271484375
2007,76,0,0,0,1535224,54369,3541.4375
2007,76,1,0,0,1243803.5,46344.4375,3726.025634765625
2007,76,3,0,0,291420.59375,8024.5625,2753.601806640625
2007,77,0,0,0,1521903,58251,3827.5107421875
2007,77,1,0,0,1240773,50030,4032.163818359375
2007,77,3,0,0,281130.03125,8220.9990234375,2924.269287109375
2007,78,0,0,0,1414814,60579,4281.76416015625
2007,78,1,0,0,1161128.125,51974.0390625,4476.16748046875
2007,78,3,0,0,253685.8125,8604.958984375,3391.974853515625
2007,79,0,0,0,1375325,64775,4709.7958984375
2007,79,1,0,0,1136915.5,55723.203125,4901.26171875
2007,79,3,0,0,238409.4375,9051.80078125,3796.74609375
2007,80,0,0,0,1292775,67786,5243.44921875
2007,80,1,0,0,1068340.875,58094.0859375,5437.78564453125
2007,80,3,0,0,224434.0625,9691.9140625,4318.37939453125
2007,81,0,0,0,1216593,70562,5799.9677734375
2007,81,1,0,0,1009769.0625,60334.9296875,5975.12158203125
2007,81,3,0,0,206823.9375,10227.0693359375,4944.81884765625
2007,82,0,0,0,1158822,73985,6384.5009765625
2007,82,1,0,0,961024.375,63549.3671875,6612.66943359375
2007,82,3,0,0,197797.625,10435.6318359375,5275.91357421875
2007,83,0,0,0,1065220,75459,7083.888671875
2007,83,1,0,0,895325.875,65099.796875,7271.07275390625
2007,83,3,0,0,169894.15625,10359.2041015625,6097.44580078125
2007,84,0,0,0,953666,75861,7954.671875
2007,84,1,0,0,807724.5,65391.546875,8095.7734375
2007,84,3,0,0,145941.46875,10469.4560546875,7173.736328125
2008,25,0,0,0,4246210,4141,97.52226257324219
2008,25,1,0,0,3127263.5,3776.314697265625,120.7546081542969
2008,25,3,0,0,1118946.5,364.6854248046875,32.59185409545898
2008,26,0,0,0,4206583,4023,95.63581848144531
2008,26,1,0,0,3048206.75,3676.70947265625,120.618766784668
2008,26,3,0,0,1158376.375,346.2904357910156,29.89446640014648
2008,27,0,0,0,4265165,4152,97.34676361083984
2008,27,1,0,0,3049592.5,3752.7236328125,123.0565567016602
2008,27,3,0,0,1215572.625,399.2763061523438,32.84676742553711
2008,28,0,0,0,4215620,4266,101.1950759887695
2008,28,1,0,0,3005030,3825.3251953125,127.2974014282227
2008,28,3,0,0,1210590,440.6748657226563,36.40166091918945
2008,29,0,0,0,3969090,4204,105.9184875488281
2008,29,1,0,0,2820900,3817.22216796875,135.3193054199219
2008,29,3,0,0,1148189.875,386.77783203125,33.68587875366211
2008,30,0,0,0,3970191,4235,106.6699295043945
2008,30,1,0,0,2760662.5,3830.494384765625,138.7527160644531
2008,30,3,0,0,1209528.75,404.5054931640625,33.44322967529297
2008,31,0,0,0,3828094,4190,109.4539489746094
2008,31,1,0,0,2630850.5,3713.66015625,141.1581573486328
2008,31,3,0,0,1197243.5,476.3398742675781,39.78638076782227
2008,32,0,0,0,3807761,4180,109.7757949829102
2008,32,1,0,0,2609380,3714.87109375,142.3660430908203
2008,32,3,0,0,1198381,465.1290283203125,38.81311798095703
2008,33,0,0,0,3907253,4367,111.7665023803711
2008,33,1,0,0,2672282,3869.120849609375,144.7871398925781
2008,33,3,0,0,1234971,497.8792724609375,40.31505966186523
2008,34,0,0,0,3791506,4517,119.1347198486328
2008,34,1,0,0,2615595.75,3983.6826171875,152.3049774169922
2008,34,3,0,0,1175910.25,533.3173828125,45.35358047485352
2008,35,0,0,0,3908041,4951,126.6875152587891
2008,35,1,0,0,2670015.5,4323.18359375,161.9160461425781
2008,35,3,0,0,1238025.75,627.8162841796875,50.71108627319336
2008,36,0,0,0,4083819,5362,131.2986755371094
2008,36,1,0,0,2793354.5,4714.4453125,168.7736053466797
2008,36,3,0,0,1290464.375,647.5546875,50.17997360229492
2008,37,0,0,0,4291673,6243,145.4677429199219
2008,37,1,0,0,2895146.5,5480.5673828125,189.3018951416016
2008,37,3,0,0,1396526.75,762.4327392578125,54.59492492675781
2008,38,0,0,0,4382157,6577,150.0859069824219
2008,38,1,0,0,2951312.5,5707.2431640625,193.3798370361328
2008,38,3,0,0,1430844.25,869.7567138671875,60.78625869750977
2008,39,0,0,0,4151773,6731,162.1235046386719
2008,39,1,0,0,2842443.75,5879.2578125,206.838134765625
2008,39,3,0,0,1309329.25,851.741943359375,65.05178070068359
2008,40,0,0,0,4065710,7216,177.484375
2008,40,1,0,0,2814194,6325.5625,224.7734985351563
2008,40,3,0,0,1251516,890.4376831054688,71.14872741699219
2008,41,0,0,0,4090091,8126,198.67529296875
2008,41,1,0,0,2843719.75,7141.7861328125,251.1424102783203
2008,41,3,0,0,1246371.375,984.2139282226563,78.96634674072266
2008,42,0,0,0,4199463,9021,214.8131866455078
2008,42,1,0,0,2980221.75,7933.48828125,266.2046203613281
2008,42,3,0,0,1219241.25,1087.51123046875,89.19573974609375
2008,43,0,0,0,4495218,10322,229.6217956542969
2008,43,1,0,0,3190873,9057.1943359375,283.8468933105469
2008,43,3,0,0,1304345.125,1264.805419921875,96.96861267089844
2008,44,0,0,0,4524541,11821,261.2640686035156
2008,44,1,0,0,3224007,10397.1484375,322.4914855957031
2008,44,3,0,0,1300533.875,1423.85205078125,109.4821166992188
2008,45,0,0,0,4499251,12769,283.8027954101563
2008,45,1,0,0,3217359.5,11225.2490234375,348.8963317871094
2008,45,3,0,0,1281891.5,1543.750854492188,120.4275741577148
2008,46,0,0,0,4541484,14114,310.7794799804688
2008,46,1,0,0,3254398.5,12349.376953125,379.4672546386719
2008,46,3,0,0,1287085.5,1764.62353515625,137.1022796630859
2008,47,0,0,0,4606123,15627,339.2658081054688
2008,47,1,0,0,3302961,13748.5390625,416.2489013671875
2008,47,3,0,0,1303162,1878.4609375,144.1463928222656
2008,48,0,0,0,4672955,16695,357.2685852050781
2008,48,1,0,0,3390968.5,14696.720703125,433.4077758789063
2008,48,3,0,0,1281986.5,1998.279663085938,155.8736877441406
2008,49,0,0,0,4501160,18212,404.6068115234375
2008,49,1,0,0,3251622.5,15928.8564453125,489.8740844726563
2008,49,3,0,0,1249537.5,2283.1435546875,182.7190856933594
2008,50,0,0,0,4471128,19581,437.9431762695313
2008,50,1,0,0,3234235.75,17168.3125,530.83056640625
2008,50,3,0,0,1236892.25,2412.687744140625,195.0604553222656
2008,51,0,0,0,4464006,20741,464.6275024414063
2008,51,1,0,0,3231442.25,18105.43359375,560.28955078125
2008,51,3,0,0,1232563.625,2635.566650390625,213.8280334472656
2008,52,0,0,0,4264599,21817,511.5838623046875
2008,52,1,0,0,3045664.5,18874.95703125,619.7319946289063
2008,52,3,0,0,1218934.375,2942.04345703125,241.3619232177734
2008,53,0,0,0,4306809,22877,531.18212890625
2008,53,1,0,0,3083172.5,19752.3671875,640.6507568359375
2008,53,3,0,0,1223636.5,3124.6337890625,255.3563690185547
2008,54,0,0,0,4132932,24109,583.3389282226563
2008,54,1,0,0,2922681.25,20639.3671875,706.17919921875
2008,54,3,0,0,1210250.75,3469.6328125,286.6871032714844
2008,55,0,0,0,3949524,25085,635.1398315429688
2008,55,1,0,0,2776012,21161.3359375,762.2926635742188
2008,55,3,0,0,1173512.25,3923.663818359375,334.3521728515625
2008,56,0,0,0,3850704,25952,673.9547119140625
2008,56,1,0,0,2678827.5,21821.224609375,814.5811767578125
2008,56,3,0,0,1171876.75,4130.77490234375,352.4922790527344
2008,57,0,0,0,3733201,26521,710.4091186523438
2008,57,1,0,0,2569919,22111.630859375,860.40185546875
2008,57,3,0,0,1163282.25,4409.36962890625,379.0455627441406
2008,58,0,0,0,3722427,27898,749.457275390625
2008,58,1,0,0,2584812.25,23060.42578125,892.15087890625
2008,58,3,0,0,1137614.75,4837.57421875,425.2383422851563
2008,59,0,0,0,3558712,29252,821.9827880859375
2008,59,1,0,0,2470807,24272.599609375,982.3753662109375
2008,59,3,0,0,1087905.125,4979.4013671875,457.7054748535156
2008,60,0,0,0,3476545,32013,920.8280029296875
2008,60,1,0,0,2410081,26384.0859375,1094.738525390625
2008,60,3,0,0,1066464,5628.9130859375,527.8109130859375
2008,61,0,0,0,3694987,34646,937.6487426757813
2008,61,1,0,0,2570954.5,28504.203125,1108.701171875
2008,61,3,0,0,1124032.75,6141.7958984375,546.4072265625
2008,62,0,0,0,2757325,29582,1072.851440429688
2008,62,1,0,0,1945525,24640.197265625,1266.50634765625
2008,62,3,0,0,811800.0625,4941.80322265625,608.746337890625
2008,63,0,0,0,2744863,31105,1133.207763671875
2008,63,1,0,0,1990566.375,26146.638671875,1313.527587890625
2008,63,3,0,0,754296.625,4958.361328125,657.3489990234375
2008,64,0,0,0,2668775,34128,1278.788940429688
2008,64,1,0,0,1957400.75,28833.328125,1473.041625976563
2008,64,3,0,0,711374.25,5294.6708984375,744.2876586914063
2008,65,0,0,0,2751913,37040,1345.972778320313
2008,65,1,0,0,2035436,31139.90625,1529.888793945313
2008,65,3,0,0,716477,5900.091796875,823.486572265625
2008,66,0,0,0,2416007,35615,1474.12646484375
2008,66,1,0,0,1811537.25,30360.109375,1675.930786132813
2008,66,3,0,0,604469.6875,5254.89111328125,869.3390502929688
2008,67,0,0,0,2235669,35708,1597.1953125
2008,67,1,0,0,1700410.625,30493.60546875,1793.308349609375
2008,67,3,0,0,535258.375,5214.3955078125,974.182861328125
2008,68,0,0,0,2160024,36530,1691.184936523438
2008,68,1,0,0,1684243.375,31495.5390625,1870.011108398438
2008,68,3,0,0,475780.53125,5034.4599609375,1058.147583007813
2008,69,0,0,0,2030734,38557,1898.673095703125
2008,69,1,0,0,1570716,33116.59765625,2108.3759765625
2008,69,3,0,0,460018,5440.4013671875,1182.649658203125
2008,70,0,0,0,1953328,39931,2044.254760742188
2008,70,1,0,0,1530359.5,34260.3671875,2238.713623046875
2008,70,3,0,0,422968.375,5670.6337890625,1340.675537109375
2008,71,0,0,0,1841560,40787,2214.80712890625
2008,71,1,0,0,1454574.75,35120.1171875,2414.45947265625
2008,71,3,0,0,386985.1875,5666.8828125,1464.366821289063
2008,72,0,0,0,1776463,43896,2470.9775390625
2008,72,1,0,0,1405237,37754.74609375,2686.71728515625
2008,72,3,0,0,371226.0625,6141.25390625,1654.316528320313
2008,73,0,0,0,1758650,46481,2642.9931640625
2008,73,1,0,0,1398732.625,39895.953125,2852.29296875
2008,73,3,0,0,359917.28125,6585.048828125,1829.6005859375
2008,74,0,0,0,1581331,47034,2974.329833984375
2008,74,1,0,0,1260478.25,40229.5390625,3191.609130859375
2008,74,3,0,0,320852.75,6804.4609375,2120.74267578125
2008,75,0,0,0,1541027,50235,3259.839111328125
2008,75,1,0,0,1248734.75,43122.41015625,3453.288330078125
2008,75,3,0,0,292292.21875,7112.58984375,2433.38330078125
2008,76,0,0,0,1518327,53618,3531.386962890625
2008,76,1,0,0,1219816.75,45646.484375,3742.0771484375
2008,76,3,0,0,298510.3125,7971.517578125,2670.432861328125
2008,77,0,0,0,1472006,57532,3908.407958984375
2008,77,1,0,0,1190334.875,48963.46875,4113.41943359375
2008,77,3,0,0,281671.125,8568.5302734375,3042.03369140625
2008,78,0,0,0,1464084,61804,4221.34228515625
2008,78,1,0,0,1200249.75,52790.15625,4398.26416015625
2008,78,3,0,0,263834.375,9013.841796875,3416.477294921875
2008,79,0,0,0,1350299,64181,4753.09521484375
2008,79,1,0,0,1108085,55012,4964.60107421875
2008,79,3,0,0,242214,9168.9990234375,3785.4951171875
2008,80,0,0,0,1294601,67733,5231.95947265625
2008,80,1,0,0,1067036.625,57969.953125,5432.798828125
2008,80,3,0,0,227564.40625,9763.046875,4290.234375
2008,81,0,0,0,1232307,70756,5741.7509765625
2008,81,1,0,0,1017085.375,60445.375,5942.9990234375
2008,81,3,0,0,215221.59375,10310.6259765625,4790.7021484375
2008,82,0,0,0,1136851,73025,6423.4453125
2008,82,1,0,0,938220.3125,62292.984375,6639.48388671875
2008,82,3,0,0,198630.703125,10732.0126953125,5402.998046875
2008,83,0,0,0,1086404,76795,7068.7333984375
2008,83,1,0,0,901991.75,65838.96875,7299.287109375
2008,83,3,0,0,184412.265625,10956.0322265625,5941.05419921875
2008,84,0,0,0,980196,77881,7945.45166015625
2008,84,1,0,0,823633.0625,66915.953125,8124.48583984375
2008,84,3,0,0,156562.921875,10965.046875,7003.60400390625
2009,25,0,0,0,4204602,3877,92.20848846435547
2009,25,1,0,0,3015947.5,3510.771484375,116.4069137573242
2009,25,3,0,0,1188654.625,366.2283325195313,30.81032371520996
2009,26,0,0,0,4197922,4107,97.83412170410156
2009,26,1,0,0,2946783.5,3687.832275390625,125.1477203369141
2009,26,3,0,0,1251138.75,419.1677856445313,33.50290298461914
2009,27,0,0,0,4250014,4018,94.54086303710938
2009,27,1,0,0,2959129,3635.59130859375,122.8601837158203
2009,27,3,0,0,1290885,382.4086608886719,29.62375831604004
2009,28,0,0,0,4250613,4225,99.39743041992188
2009,28,1,0,0,2971626,3801.0322265625,127.9108581542969
2009,28,3,0,0,1278987.25,423.9677124023438,33.14870452880859
2009,29,0,0,0,4175077,4385,105.0279998779297
2009,29,1,0,0,2864423,3948.880126953125,137.8595275878906
2009,29,3,0,0,1310653.75,436.119873046875,33.27498626708984
2009,30,0,0,0,4104133,4303,104.8455276489258
2009,30,1,0,0,2834562,3856.75,136.0615844726563
2009,30,3,0,0,1269571,446.2500610351563,35.14967346191406
2009,31,0,0,0,3890200,4192,107.7579574584961
2009,31,1,0,0,2626124,3736.27783203125,142.2734680175781
2009,31,3,0,0,1264076,455.7222900390625,36.05181121826172
2009,32,0,0,0,3921281,4319,110.142578125
2009,32,1,0,0,2638881.75,3801.988525390625,144.0757446289063
2009,32,3,0,0,1282399.125,517.0113525390625,40.31594848632813
2009,33,0,0,0,3813001,4401,115.4208984375
2009,33,1,0,0,2594081.25,3833.15771484375,147.7655181884766
2009,33,3,0,0,1218919.75,567.8421630859375,46.58568954467773
2009,34,0,0,0,3916499,4675,119.366813659668
2009,34,1,0,0,2657437.5,4112.0849609375,154.7387237548828
2009,34,3,0,0,1259061.5,562.914794921875,44.70907974243164
2009,35,0,0,0,3829432,4878,127.3818130493164
2009,35,1,0,0,2617283,4263.3720703125,162.8930511474609
2009,35,3,0,0,1212148.875,614.6278076171875,50.70563507080078
2009,36,0,0,0,3905615,5243,134.2426300048828
2009,36,1,0,0,2667325.25,4584.541015625,171.8778381347656
2009,36,3,0,0,1238289.625,658.4588623046875,53.17486572265625
2009,37,0,0,0,4071181,5832,143.2508087158203
2009,37,1,0,0,2771464.25,5045.4677734375,182.0506134033203
2009,37,3,0,0,1299716.75,786.5318603515625,60.5156364440918
2009,38,0,0,0,4304006,6557,152.346435546875
2009,38,1,0,0,2931530.75,5657.76123046875,192.996826171875
2009,38,3,0,0,1372475.25,899.2388305664063,65.51949310302734
2009,39,0,0,0,4397562,7000,159.1791076660156
2009,39,1,0,0,2976625.75,6095.962890625,204.7944030761719
2009,39,3,0,0,1420936.25,904.037109375,63.62263488769531
2009,40,0,0,0,4145183,7447,179.6543121337891
2009,40,1,0,0,2859674,6506.81640625,227.5370025634766
2009,40,3,0,0,1285508.75,940.1836547851563,73.1370849609375
2009,41,0,0,0,4085265,8020,196.3152923583984
2009,41,1,0,0,2844552,6978.87646484375,245.3418426513672
2009,41,3,0,0,1240713,1041.12353515625,83.91332244873047
2009,42,0,0,0,4085849,8728,213.6153411865234
2009,42,1,0,0,2857721,7604.0341796875,266.0873413085938
2009,42,3,0,0,1228128.125,1123.96533203125,91.51856994628906
2009,43,0,0,0,4209233,9670,229.7330627441406
2009,43,1,0,0,2981205.5,8513.169921875,285.5613098144531
2009,43,3,0,0,1228027.5,1156.830200195313,94.20230102539063
2009,44,0,0,0,4454485,11290,253.4524230957031
2009,44,1,0,0,3185079,9893.6396484375,310.6246337890625
2009,44,3,0,0,1269406.125,1396.360107421875,110.0010528564453
2009,45,0,0,0,4509265,12568,278.7150573730469
2009,45,1,0,0,3233218,11015.0693359375,340.6843872070313
2009,45,3,0,0,1276046.875,1552.930908203125,121.6985778808594
2009,46,0,0,0,4523596,13917,307.6534729003906
2009,46,1,0,0,3242551.5,12277.95703125,378.6510925292969
2009,46,3,0,0,1281044.5,1639.04248046875,127.9457855224609
2009,47,0,0,0,4557336,15340,336.6001586914063
2009,47,1,0,0,3276810.5,13494.482421875,411.8175964355469
2009,47,3,0,0,1280525.875,1845.516723632813,144.1217803955078
2009,48,0,0,0,4582655,16649,363.3046875
2009,48,1,0,0,3304952,14627.2568359375,442.5860595703125
2009,48,3,0,0,1277702.75,2021.742797851563,158.2326354980469
2009,49,0,0,0,4689393,17933,382.4162292480469
2009,49,1,0,0,3422077,15782.306640625,461.1908569335938
2009,49,3,0,0,1267316,2150.69287109375,169.7045440673828
2009,50,0,0,0,4462192,19359,433.8450622558594
2009,50,1,0,0,3246455.5,16901.72265625,520.6207885742188
2009,50,3,0,0,1215736.5,2457.27734375,202.1225280761719
2009,51,0,0,0,4514833,20905,463.029296875
2009,51,1,0,0,3285575,18245.49609375,555.3212280273438
2009,51,3,0,0,1229258.25,2659.5048828125,216.3503723144531
2009,52,0,0,0,4429228,22684,512.1434326171875
2009,52,1,0,0,3209980.5,19621.123046875,611.253662109375
2009,52,3,0,0,1219247.5,3062.877685546875,251.2104949951172
2009,53,0,0,0,4281465,23593,551.0496826171875
2009,53,1,0,0,3091492.5,20451.666015625,661.5466918945313
2009,53,3,0,0,1189972.5,3141.334716796875,263.9837951660156
2009,54,0,0,0,4317125,24620,570.2869262695313
2009,54,1,0,0,3100253.5,21120.845703125,681.2619018554688
2009,54,3,0,0,1216871.5,3499.1552734375,287.5534057617188
2009,55,0,0,0,4074019,25556,627.2921142578125
2009,55,1,0,0,2907289.25,21774.22265625,748.9527587890625
2009,55,3,0,0,1166729.75,3781.77587890625,324.1347045898438
2009,56,0,0,0,3975863,26572,668.3328857421875
2009,56,1,0,0,2795822.5,22369.90625,800.1189575195313
2009,56,3,0,0,1180040.75,4202.0927734375,356.0972595214844
2009,57,0,0,0,3819855,27649,723.8233032226563
2009,57,1,0,0,2655788,23011.12890625,866.4520263671875
2009,57,3,0,0,1164066.875,4637.87109375,398.4196472167969
2009,58,0,0,0,3721219,28269,759.67041015625
2009,58,1,0,0,2572511.5,23412.96875,910.1210327148438
2009,58,3,0,0,1148707.25,4856.0302734375,422.7387084960938
2009,59,0,0,0,3689647,29660,803.8709106445313
2009,59,1,0,0,2569032.25,24614.57421875,958.1263427734375
2009,59,3,0,0,1120614.875,5045.42529296875,450.2372131347656
2009,60,0,0,0,3489302,31518,903.2752075195313
2009,60,1,0,0,2434319,25973.474609375,1066.970825195313
2009,60,3,0,0,1054982.75,5544.52490234375,525.5559692382813
2009,61,0,0,0,3517588,33317,947.1547241210938
2009,61,1,0,0,2451579,27367.57421875,1116.324340820313
2009,61,3,0,0,1066009,5949.42578125,558.102783203125
2009,62,0,0,0,3673134,36617,996.8871459960938
2009,62,1,0,0,2576103.5,30107.98828125,1168.741455078125
2009,62,3,0,0,1097030.625,6509.009765625,593.329833984375
2009,63,0,0,0,2745716,31634,1152.1220703125
2009,63,1,0,0,1950329.75,26144.12109375,1340.497436523438
2009,63,3,0,0,795386.375,5489.8779296875,690.2152099609375
2009,64,0,0,0,2699257,32515,1204.590698242188
2009,64,1,0,0,1945333.125,27148.0546875,1395.5478515625
2009,64,3,0,0,753923.8125,5366.94677734375,711.8685913085938
2009,65,0,0,0,2653345,35435,1335.484130859375
2009,65,1,0,0,1966926.5,29778.94140625,1513.9833984375
2009,65,3,0,0,686418.5,5656.05908203125,823.9957275390625
2009,66,0,0,0,2719454,38535,1417.012329101563
2009,66,1,0,0,2032675.5,32356.89453125,1591.837646484375
2009,66,3,0,0,686778.5,6178.10546875,899.5775756835938
